,open,close,high,low,volume,money
2020-01-02,4.99,5.09,5.32,4.99,85407085.0,442441372.66
2020-01-03,5.09,5.06,5.19,5.02,47249392.0,240882289.28
2020-01-06,4.99,4.96,5.04,4.94,42288389.0,210773502.74
2020-01-07,4.95,4.97,5.01,4.91,27456702.0,135891295.16
2020-01-08,4.95,4.86,4.99,4.85,32469598.0,159444754.14
2020-01-09,4.93,4.96,4.97,4.9,22123356.0,109252647.11
2020-01-10,4.97,4.93,4.99,4.91,14040442.0,69376580.18
2020-01-13,4.92,4.96,4.96,4.85,17696032.0,86834410.83
2020-01-14,4.96,4.94,4.99,4.92,15621503.0,77494840.47
2020-01-15,4.95,5.1,5.15,4.95,56715442.0,287384704.69
2020-01-16,5.09,5.04,5.09,4.96,30456479.0,152608359.98
2020-01-17,5.04,4.97,5.05,4.97,14873619.0,74454318.49
2020-01-20,4.99,5.05,5.12,4.99,21184566.0,107175199.02
2020-01-21,5.08,4.94,5.09,4.94,20100871.0,99929471.93
2020-01-22,4.92,4.86,4.92,4.77,22884258.0,110799177.19
2020-01-23,4.84,4.7,4.84,4.68,20713220.0,98453786.37
2020-02-03,4.24,4.24,4.31,4.24,32117764.0,136451712.42
2020-02-04,4.24,4.28,4.33,4.2,27834774.0,118984198.88
2020-02-05,4.3,4.34,4.41,4.28,22708879.0,98761598.26
2020-02-06,4.34,4.39,4.42,4.3,23113418.0,101149040.58
2020-02-07,4.39,4.34,4.39,4.3,22741812.0,98612241.75
2020-02-10,4.32,4.4,4.4,4.3,25250335.0,109952958.27
2020-02-11,4.4,4.41,4.45,4.35,20106625.0,88712328.67
2020-02-12,4.4,4.41,4.41,4.34,24801702.0,108428617.86
2020-02-13,4.4,4.35,4.4,4.33,21602165.0,94189588.48
2020-02-14,4.33,4.35,4.38,4.32,16810500.0,72995942.09
2020-02-17,4.36,4.46,4.46,4.33,30589943.0,134979483.1
2020-02-18,4.45,4.48,4.52,4.43,31120228.0,138962071.25
2020-02-19,4.49,4.56,4.56,4.45,37738244.0,170493079.23
2020-02-20,4.63,4.62,4.69,4.52,46626917.0,214783035.59
2020-02-21,4.6,4.59,4.64,4.56,34846637.0,159896328.77
2020-02-24,4.54,4.49,4.55,4.46,43052997.0,193391637.64
2020-02-25,4.43,4.41,4.45,4.34,37147268.0,163525815.15
2020-02-26,4.35,4.46,4.51,4.33,34149734.0,152149413.88
2020-02-27,4.49,4.52,4.56,4.48,34847781.0,157737722.47
2020-02-28,4.38,4.35,4.49,4.34,35899352.0,157869463.97
2020-03-02,4.38,4.49,4.51,4.37,32295253.0,144657139.35
2020-03-03,4.55,4.49,4.57,4.47,33223434.0,149749534.2
2020-03-04,4.47,4.61,4.62,4.46,36355248.0,165213281.91
2020-03-05,4.64,4.78,4.89,4.62,72069089.0,343197453.64
2020-03-06,4.71,4.77,4.87,4.68,49806052.0,237685949.21
2020-03-09,4.74,4.6,4.74,4.58,41611639.0,193142018.26
2020-03-10,4.52,4.66,4.68,4.45,44794554.0,204318367.33
2020-03-11,4.66,4.55,4.68,4.55,27199100.0,125054284.53
2020-03-12,4.48,4.47,4.52,4.45,20402849.0,91321117.26
2020-03-13,4.29,4.49,4.57,4.25,33107543.0,145094968.2
2020-03-16,4.53,4.4,4.58,4.39,29785296.0,133364430.35
2020-03-17,4.4,4.34,4.47,4.28,23383518.0,101645972.19
2020-03-18,4.38,4.29,4.39,4.28,21135833.0,91783812.77
2020-03-19,4.29,4.27,4.33,4.19,21769328.0,92654171.9
2020-03-20,4.3,4.31,4.34,4.24,14336746.0,61557526.33
2020-03-23,4.25,4.24,4.29,4.2,14303643.0,60616580.28
2020-03-24,4.29,4.31,4.34,4.27,11911052.0,51269951.51
2020-03-25,4.39,4.36,4.41,4.33,14943964.0,65247114.5
2020-03-26,4.34,4.32,4.36,4.31,11486813.0,49745621.68
2020-03-27,4.36,4.36,4.41,4.32,14471942.0,63065663.7
2020-03-30,4.33,4.36,4.37,4.27,16845842.0,72750594.81
2020-03-31,4.39,4.54,4.6,4.39,45933537.0,207072922.76
2020-04-01,4.57,4.6,4.64,4.52,44361837.0,204064096.53
2020-04-02,4.56,4.63,4.68,4.53,29561065.0,136151186.93
2020-04-03,4.66,4.73,4.78,4.62,43170521.0,203971501.55
2020-04-07,4.75,4.75,4.79,4.7,47005289.0,223480077.71
2020-04-08,4.74,4.86,4.86,4.72,37962175.0,182213463.69
2020-04-09,4.83,4.92,4.96,4.82,40673464.0,199429770.65
2020-04-10,4.91,4.99,5.04,4.91,43319651.0,216024455.18
2020-04-13,4.99,4.94,5.06,4.87,26796501.0,133064661.15
2020-04-14,5.03,4.94,5.06,4.91,30942243.0,153695443.29
2020-04-15,4.98,4.97,5.06,4.94,33921826.0,170027397.86
2020-04-16,4.93,5.0,5.02,4.89,25716068.0,127844247.42
2020-04-17,5.0,4.95,5.05,4.92,23821262.0,118713293.96
2020-04-20,4.94,4.88,4.97,4.83,26640028.0,130475646.65
2020-04-21,4.94,4.76,5.02,4.73,45837420.0,220769510.58
2020-04-22,4.71,4.69,4.73,4.66,30029777.0,140508963.24
2020-04-23,4.7,4.68,4.73,4.65,23998246.0,112506248.12
2020-04-24,4.68,4.61,4.69,4.59,18239796.0,84368082.56
2020-04-27,4.6,4.56,4.63,4.55,21303411.0,97749051.16
2020-04-28,4.59,4.51,4.59,4.4,24438199.0,110098002.09
2020-04-29,4.49,4.54,4.58,4.48,12427832.0,56436364.71
2020-04-30,4.56,4.67,4.7,4.56,23618876.0,109635332.14
2020-05-06,4.61,4.68,4.7,4.6,18113914.0,84528731.9
2020-05-07,4.68,4.69,4.72,4.63,17098065.0,80169384.58
2020-05-08,4.69,4.72,4.75,4.67,17122462.0,80587028.65
2020-05-11,4.73,4.66,4.74,4.65,14029608.0,65784684.36
2020-05-12,4.69,4.79,4.89,4.69,27760871.0,132802772.41
2020-05-13,4.72,4.7,4.74,4.67,15586305.0,73222197.68
2020-05-14,4.68,4.78,4.89,4.64,28049776.0,133805915.42
2020-05-15,4.74,4.68,4.74,4.68,21657063.0,101743168.07
2020-05-18,4.68,4.68,4.78,4.61,19707653.0,92096672.16
2020-05-19,4.72,4.67,4.72,4.64,14902335.0,69532417.18
2020-05-20,4.66,4.57,4.68,4.56,13787333.0,63395656.32
2020-05-21,4.6,4.51,4.6,4.49,14147441.0,64132753.57
2020-05-22,4.53,4.55,4.59,4.49,12851771.0,58310353.03
2020-05-25,4.53,4.58,4.62,4.53,8813240.0,40338964.92
2020-05-26,4.57,4.59,4.61,4.56,10122196.0,46353743.0
2020-05-27,4.58,4.55,4.59,4.54,8756056.0,40000286.96
2020-05-28,4.58,4.59,4.61,4.55,10161058.0,46588287.11
2020-05-29,4.59,4.57,4.63,4.56,9980421.0,45825225.49
2020-06-01,4.59,4.67,4.67,4.58,17621770.0,81642620.38
2020-06-02,4.68,4.68,4.69,4.63,15729807.0,73231831.74
2020-06-03,4.68,4.66,4.7,4.64,11463673.0,53507194.14
2020-06-04,4.66,4.65,4.68,4.61,11439010.0,53082997.57
2020-06-05,4.65,4.67,4.7,4.62,16130975.0,75306657.34
