,open,close,high,low,volume,money
2020-01-02,3.72,3.7,3.74,3.7,9524565.0,35373354.41
2020-01-03,3.7,3.67,3.72,3.63,9725212.0,35642781.19
2020-01-06,3.66,3.66,3.7,3.63,9203402.0,33656348.01
2020-01-07,3.66,3.68,3.69,3.64,10377946.0,38048465.75
2020-01-08,3.66,3.59,3.67,3.59,9603112.0,34835640.0
2020-01-09,3.6,3.62,3.65,3.6,5570382.0,20210085.29
2020-01-10,3.62,3.63,3.65,3.6,4506903.0,16286423.74
2020-01-13,3.63,3.62,3.63,3.59,6354121.0,22944373.78
2020-01-14,3.62,3.67,3.69,3.61,12897372.0,47235720.41
2020-01-15,3.66,3.64,3.66,3.59,9062747.0,32831056.31
2020-01-16,3.65,3.59,3.66,3.58,7300958.0,26260060.88
2020-01-17,3.59,3.54,3.6,3.54,5768048.0,20540892.52
2020-01-20,3.53,3.53,3.56,3.48,8638774.0,30346829.15
2020-01-21,3.51,3.49,3.51,3.48,7938799.0,27706696.45
2020-01-22,3.49,3.47,3.49,3.44,8655042.0,29936950.07
2020-01-23,3.45,3.36,3.45,3.33,9545505.0,32365874.04
2020-02-03,3.03,3.03,3.03,3.03,6005157.0,18201618.0
2020-02-04,2.89,2.98,3.07,2.88,17577582.0,52349310.37
2020-02-05,2.97,3.01,3.08,2.96,11644739.0,35177355.3
2020-02-06,3.03,3.03,3.05,2.98,10042328.0,30335230.67
2020-02-07,3.03,2.96,3.04,2.89,27718467.0,81633598.73
2020-02-10,2.95,3.05,3.07,2.93,20261503.0,61105782.5
2020-02-11,3.03,3.19,3.27,3.02,29756158.0,94073734.14
2020-02-12,3.19,3.2,3.21,3.13,13059208.0,41333828.12
2020-02-13,3.19,3.2,3.3,3.18,16459794.0,53300363.03
2020-02-14,3.2,3.2,3.27,3.18,11519126.0,37078428.5
2020-02-17,3.2,3.24,3.25,3.2,13149403.0,42439429.79
2020-02-18,3.25,3.22,3.27,3.2,14012898.0,45237999.88
2020-02-19,3.21,3.18,3.25,3.17,13902774.0,44580309.85
2020-02-20,3.19,3.22,3.22,3.17,10213045.0,32621420.75
2020-02-21,3.21,3.24,3.24,3.19,13842048.0,44471970.18
2020-02-24,3.23,3.19,3.23,3.17,13732703.0,43859279.92
2020-02-25,3.17,3.13,3.17,3.06,17393084.0,54342251.6
2020-02-26,3.1,3.19,3.24,3.06,19860190.0,63110717.67
