,open,close,high,low,volume,money
2020-01-02,5.85,5.88,5.89,5.82,13389784.0,78511108.39
2020-01-03,5.88,5.87,5.91,5.85,10934136.0,64168219.57
2020-01-06,5.83,5.84,5.87,5.77,12554101.0,73108974.68
2020-01-07,5.85,5.86,5.87,5.83,8996088.0,52592220.66
2020-01-08,5.84,5.74,5.85,5.73,14686533.0,84853877.78
2020-01-09,5.79,5.8,5.81,5.77,7555750.0,43733598.36
2020-01-10,5.8,5.81,5.83,5.77,5984563.0,34696339.12
2020-01-13,5.81,5.8,5.82,5.76,5537358.0,32005676.4
2020-01-14,5.8,5.79,5.82,5.78,6519623.0,37779793.2
2020-01-15,5.78,5.74,5.79,5.71,7771976.0,44627831.0
2020-01-16,5.76,5.72,5.78,5.72,6123708.0,35210534.98
2020-01-17,5.74,5.68,5.75,5.68,6057210.0,34508516.95
2020-01-20,5.69,5.66,5.7,5.63,6017261.0,34006040.85
2020-01-21,5.66,5.58,5.66,5.58,5407621.0,30298168.2
2020-01-22,5.58,5.57,5.58,5.47,6657639.0,36820848.19
2020-01-23,5.51,5.48,5.58,5.44,6520661.0,35899298.76
2020-02-03,4.93,4.93,4.93,4.93,1939506.0,9558787.0
2020-02-04,4.44,4.63,4.77,4.44,20474880.0,94963703.6
2020-02-05,4.65,4.68,4.76,4.6,10775937.0,50586493.39
2020-02-06,4.72,4.71,4.72,4.64,10749127.0,50401305.62
2020-02-07,4.7,4.7,4.72,4.65,8934313.0,41850487.42
2020-02-10,4.68,4.82,4.82,4.66,11271818.0,53609184.0
2020-02-11,4.83,4.86,4.91,4.8,10332701.0,50241332.19
2020-02-12,4.86,4.9,4.92,4.83,7799345.0,38154942.25
2020-02-13,4.9,4.84,4.92,4.84,7872462.0,38391198.72
2020-02-14,4.84,4.81,4.86,4.81,5963240.0,28763971.21
2020-02-17,4.75,4.94,4.94,4.75,10881178.0,53226033.68
2020-02-18,4.99,4.98,5.0,4.91,8786600.0,43515752.05
2020-02-19,4.98,4.97,5.0,4.95,8629890.0,42932496.47
2020-02-20,4.99,5.06,5.06,4.95,11588283.0,58014753.74
2020-02-21,5.05,5.07,5.12,5.02,12453923.0,63229596.74
2020-02-24,5.05,4.99,5.05,4.96,13429614.0,67082114.73
2020-02-25,4.89,4.89,4.9,4.77,17893904.0,86608262.57
2020-02-26,4.82,4.94,4.99,4.81,14933758.0,73586002.56
2020-02-27,4.96,4.94,5.01,4.92,9351725.0,46330848.32
2020-02-28,4.85,4.76,4.85,4.75,14263141.0,68409801.0
2020-03-02,4.76,4.96,5.01,4.76,14834945.0,72905589.19
2020-03-03,4.99,5.18,5.34,4.95,32540088.0,167963266.66
2020-03-04,5.09,5.19,5.27,5.04,22867207.0,117704986.76
2020-03-05,5.2,5.18,5.22,5.16,17567316.0,91122446.92
2020-03-06,5.13,5.11,5.16,5.1,11083523.0,56735685.0
2020-03-09,5.06,5.04,5.16,5.01,12378467.0,62853866.91
2020-03-10,4.97,5.06,5.06,4.85,12973749.0,64524774.79
2020-03-11,5.06,5.08,5.18,5.03,15011416.0,76766323.2
