,open,close,high,low,volume,money
2020-01-02,5.68,5.88,5.89,5.68,18047337.0,105089367.49
2020-01-03,5.88,6.34,6.47,5.83,68516087.0,433586089.85
2020-01-06,6.4,6.64,6.66,6.25,68945175.0,443944187.38
2020-01-07,6.37,6.37,6.45,6.31,35617206.0,227145344.95
2020-01-08,6.54,6.46,6.64,6.37,47145207.0,305915940.3
2020-01-09,6.07,6.18,6.27,6.07,31802172.0,195843262.92
2020-01-10,6.15,6.05,6.17,5.98,22357782.0,135226166.55
2020-01-13,6.05,6.07,6.08,5.97,10013775.0,60428261.02
2020-01-14,6.06,6.09,6.16,6.02,15114389.0,91890973.7
2020-01-15,6.1,5.99,6.12,5.98,10683015.0,64285236.31
2020-01-16,6.0,5.95,6.04,5.92,9147261.0,54639364.05
2020-01-17,5.92,5.89,6.0,5.89,6588195.0,39139178.96
2020-01-20,5.89,6.0,6.03,5.83,8795316.0,52438867.81
2020-01-21,5.99,5.84,5.99,5.84,9410728.0,55262039.9
2020-01-22,5.84,5.73,5.84,5.65,9449131.0,54020040.62
2020-01-23,5.67,5.49,5.68,5.34,13286828.0,73234498.0
2020-02-03,4.95,4.95,4.95,4.95,1749133.0,8652252.0
2020-02-04,4.45,4.57,4.65,4.45,21953192.0,99777102.62
2020-02-05,4.61,4.7,4.79,4.56,15299731.0,71866114.99
2020-02-06,4.77,4.8,4.81,4.71,14354721.0,68401872.8
2020-02-07,4.81,4.86,4.92,4.75,11374531.0,54830195.14
2020-02-10,4.82,4.94,4.95,4.79,11200945.0,54594619.71
2020-02-11,4.94,4.93,5.05,4.9,10659908.0,52910070.04
2020-02-12,4.94,5.02,5.03,4.9,11536008.0,57412423.18
2020-02-13,5.08,4.93,5.11,4.92,11791408.0,58945790.67
2020-02-14,4.93,4.9,4.94,4.85,8122899.0,39786444.45
2020-02-17,4.92,5.11,5.12,4.91,13482936.0,67971836.81
2020-02-18,5.15,5.2,5.2,5.08,14118483.0,72679272.72
2020-02-19,5.2,5.24,5.42,5.14,24360278.0,128095866.86
2020-02-20,5.26,5.46,5.52,5.15,28215622.0,150110349.38
2020-02-21,5.41,5.48,5.77,5.31,31125406.0,170708853.24
2020-02-24,5.41,5.46,5.53,5.33,22066734.0,119677391.43
2020-02-25,5.33,5.37,5.38,5.12,20511840.0,108512735.48
2020-02-26,5.29,5.42,5.72,5.24,25181140.0,138292638.45
2020-02-27,5.44,5.38,5.54,5.34,15611774.0,84834210.5
2020-02-28,5.2,4.99,5.25,4.98,17200431.0,88218723.5
2020-03-02,5.06,5.22,5.24,5.02,13900200.0,71757060.27
2020-03-03,5.31,5.27,5.51,5.22,21430010.0,114488373.22
2020-03-04,5.24,5.35,5.36,5.24,13450383.0,71427322.89
2020-03-05,5.38,5.51,5.61,5.35,27716738.0,151792493.41
2020-03-06,5.4,5.48,5.61,5.34,23633593.0,129440902.61
2020-03-09,5.26,5.31,5.49,5.26,18390390.0,98777023.06
2020-03-10,5.29,5.85,5.85,5.14,47334121.0,268698342.99
2020-03-11,5.86,5.89,6.13,5.65,68278564.0,400790694.7
2020-03-12,5.76,5.85,5.99,5.68,34976834.0,203858486.51
2020-03-13,5.51,6.04,6.3,5.47,62983433.0,378679526.43
2020-03-16,5.96,5.56,5.96,5.56,40473327.0,234819544.0
2020-03-17,5.67,5.2,5.83,5.03,28344244.0,149440908.76
2020-03-18,5.19,4.93,5.27,4.92,24349541.0,124493751.03
2020-03-19,4.87,4.91,4.98,4.68,16136918.0,78250016.96
2020-03-20,4.97,5.06,5.09,4.92,13094945.0,65481035.78
2020-03-23,4.92,4.83,4.95,4.77,10688509.0,51986694.8
2020-03-24,4.9,4.88,4.94,4.71,10942442.0,53118229.58
2020-03-25,4.95,4.98,4.99,4.94,10717962.0,53221119.88
2020-03-26,4.94,4.97,5.07,4.9,10145749.0,50594914.29
2020-03-27,4.99,5.0,5.07,4.97,9617906.0,48173700.52
2020-03-30,4.92,4.86,4.97,4.77,7831635.0,37976239.0
2020-03-31,4.91,4.98,5.0,4.87,9790622.0,48478491.55
2020-04-01,4.9,4.92,5.0,4.89,9502746.0,46826044.95
2020-04-02,4.92,5.18,5.31,4.88,19706723.0,100517296.26
2020-04-03,5.18,5.11,5.27,5.09,14198673.0,73272558.72
2020-04-07,5.18,5.25,5.35,5.15,16021297.0,83972971.49
2020-04-08,5.24,5.37,5.41,5.18,16429007.0,87475017.37
2020-04-09,5.46,5.32,5.52,5.29,11436819.0,61489296.63
2020-04-10,5.32,5.16,5.32,5.13,10907034.0,56790876.91
2020-04-13,5.21,5.17,5.24,5.13,7439128.0,38517143.72
2020-04-14,5.19,5.23,5.29,5.17,6814192.0,35647785.32
2020-04-15,5.16,5.15,5.29,5.13,7464171.0,38824409.25
2020-04-16,5.15,5.13,5.18,5.1,6310389.0,32382341.07
2020-04-17,5.12,5.06,5.16,5.0,9960013.0,50595702.06
2020-04-20,5.0,5.03,5.06,4.98,5546518.0,27883627.71
2020-04-21,5.53,5.22,5.53,5.18,41327610.0,223658004.53
2020-04-22,5.12,5.3,5.44,5.1,36357173.0,191631234.1
2020-04-23,5.18,5.35,5.46,5.05,41308693.0,218996824.64
2020-04-24,5.21,5.0,5.27,4.98,27447739.0,139963110.32
2020-04-27,5.0,4.85,5.0,4.84,12360213.0,60226212.87
2020-04-28,4.88,4.63,4.95,4.49,9847489.0,46148439.35
2020-04-29,4.61,4.55,4.7,4.54,7164757.0,32996066.83
2020-04-30,4.59,4.65,4.69,4.59,5809572.0,26965955.7
2020-05-06,4.68,4.79,4.85,4.67,8368438.0,39807065.62
2020-05-07,4.76,4.74,4.81,4.71,6098570.0,28941044.26
2020-05-08,4.84,4.77,4.84,4.74,4850893.0,23116818.55
2020-05-11,4.79,4.87,4.89,4.74,9377001.0,45303659.0
2020-05-12,4.86,4.79,4.86,4.72,6448809.0,30866982.94
2020-05-13,4.76,4.8,4.82,4.75,3509576.0,16789563.01
2020-05-14,4.8,4.75,4.8,4.72,4026442.0,19110901.41
2020-05-15,4.76,4.72,4.78,4.71,4319075.0,20462984.25
2020-05-18,5.0,4.82,5.02,4.78,12995574.0,63612670.93
2020-05-19,4.82,4.82,4.89,4.78,7353519.0,35420963.88
2020-05-20,4.79,4.85,4.91,4.77,9337119.0,45083107.82
2020-05-21,4.83,4.77,4.87,4.76,5596419.0,26928944.74
2020-05-22,4.76,4.63,4.76,4.61,5774593.0,26928157.04
2020-05-25,4.63,4.61,4.67,4.56,4351347.0,20015311.57
2020-05-26,4.62,4.65,4.66,4.6,3950200.0,18312470.31
2020-05-27,4.65,4.6,4.68,4.57,5562047.0,25715527.94
2020-05-28,4.6,4.56,4.64,4.52,5015041.0,22913383.0
2020-05-29,4.55,4.56,4.6,4.5,3553035.0,16229527.59
2020-06-01,4.56,4.67,4.69,4.56,5982869.0,27802654.84
2020-06-02,4.67,4.76,4.77,4.65,6847367.0,32280431.89
2020-06-03,4.78,4.73,4.79,4.72,5035716.0,23955376.31
2020-06-04,4.76,4.73,4.77,4.7,4758622.0,22505398.74
2020-06-05,4.74,4.71,4.74,4.67,4108460.0,19317925.0
2020-06-08,4.79,4.82,4.89,4.76,14903737.0,71925793.11
2020-06-09,4.79,4.83,4.86,4.72,10235143.0,48845167.42
2020-06-10,4.79,4.8,4.85,4.73,5902016.0,28230062.0
2020-06-11,4.8,4.74,4.81,4.73,4976282.0,23719018.82
2020-06-12,4.67,4.68,4.7,4.6,3919788.0,18280107.74
2020-06-15,4.69,4.67,4.75,4.66,3219094.0,15121134.0
2020-06-16,4.7,4.72,4.74,4.68,4279913.0,20150476.24
2020-06-17,4.72,4.73,4.75,4.71,4307698.0,20369445.52
2020-06-18,4.73,4.76,4.79,4.7,4928965.0,23414923.78
2020-06-19,4.77,4.72,4.77,4.68,6671962.0,31422159.44
2020-06-22,4.72,4.82,5.04,4.69,16145592.0,78107255.59
2020-06-23,4.73,4.77,4.86,4.73,11131572.0,53208540.79
2020-06-24,4.76,4.74,4.82,4.73,4585157.0,21821280.99
2020-06-29,4.72,4.65,4.75,4.65,5535332.0,25890606.7
2020-06-30,4.69,4.7,4.7,4.67,4377065.0,20494628.79
2020-07-01,4.68,4.72,4.74,4.68,4242543.0,19991100.0
2020-07-02,4.72,4.83,4.93,4.69,12353986.0,59514299.42
2020-07-03,4.85,5.31,5.31,4.84,49780405.0,256882852.58
2020-07-06,5.56,5.71,5.82,5.38,70929761.0,398775947.26
2020-07-07,5.95,5.72,5.95,5.65,61674616.0,358993357.44
2020-07-08,5.62,5.94,6.04,5.62,45503494.0,267375433.24
2020-07-09,5.87,6.0,6.26,5.83,51373297.0,308901671.49
2020-07-10,6.06,5.8,6.06,5.76,29901423.0,176083259.91
2020-07-13,5.89,6.32,6.34,5.89,42618917.0,262240735.69
