,open,close,high,low,volume,money
2020-01-02,4.69,4.72,4.75,4.67,7164188.0,33752444.1
2020-01-03,4.77,4.73,4.77,4.67,6568503.0,30951600.24
2020-01-06,4.72,4.66,4.72,4.65,10703389.0,50145278.29
2020-01-07,4.66,4.78,4.8,4.65,12653130.0,59615491.21
2020-01-08,4.75,4.65,4.78,4.64,9103137.0,42727252.53
2020-01-09,4.67,4.67,4.7,4.65,6311265.0,29461226.1
2020-01-10,4.68,4.83,4.87,4.68,20101218.0,96470162.68
2020-01-13,4.8,5.31,5.31,4.8,43536695.0,225803920.26
2020-01-14,5.21,5.12,5.24,5.08,30219990.0,155464062.53
2020-01-15,5.11,5.0,5.11,4.97,15336041.0,76956719.17
2020-01-16,5.01,5.0,5.07,4.97,8839886.0,44314308.08
2020-01-17,5.06,4.92,5.08,4.9,8143060.0,40366327.0
2020-01-20,5.01,4.96,5.03,4.9,8615871.0,42788512.57
2020-01-21,4.92,4.82,4.92,4.78,10287293.0,49789010.51
2020-01-22,4.81,4.83,4.87,4.67,8565933.0,40920876.73
2020-01-23,4.78,4.54,4.79,4.51,11587647.0,53663956.06
2020-02-03,4.09,4.09,4.09,4.09,6574114.0,26869536.0
2020-02-04,3.93,4.08,4.12,3.91,9985118.0,40224573.29
2020-02-05,4.06,4.17,4.2,4.04,9802112.0,40714595.36
2020-02-06,4.16,4.21,4.24,4.16,9328667.0,39241944.32
2020-02-07,4.21,4.16,4.21,4.12,6782829.0,28209682.4
2020-02-10,4.16,4.4,4.43,4.15,11943566.0,51797827.02
2020-02-11,4.4,4.35,4.4,4.31,5395640.0,23473761.02
2020-02-12,4.31,4.39,4.4,4.31,4815947.0,20976437.69
2020-02-13,4.38,4.27,4.38,4.26,5060295.0,21785913.57
2020-02-14,4.26,4.28,4.3,4.23,3628894.0,15480724.28
2020-02-17,4.3,4.38,4.44,4.29,8592545.0,37596792.13
2020-02-18,4.38,4.4,4.42,4.35,6386250.0,28001639.85
2020-02-19,4.39,4.33,4.4,4.33,6823875.0,29808040.0
2020-02-20,4.34,4.41,4.42,4.34,11536678.0,50659694.7
2020-02-21,4.41,4.43,4.47,4.39,11511290.0,50878639.82
2020-02-24,4.42,4.41,4.43,4.35,9434090.0,41481227.39
2020-02-25,4.32,4.32,4.34,4.24,9675863.0,41608053.25
2020-02-26,4.29,4.34,4.42,4.25,9506347.0,41451976.0
2020-02-27,4.37,4.34,4.41,4.31,12278305.0,53588046.96
2020-02-28,4.24,4.07,4.32,4.05,18896177.0,78965612.53
2020-03-02,4.07,4.21,4.24,4.07,11697173.0,48842869.5
2020-03-03,4.26,4.22,4.3,4.18,10062028.0,42680091.52
2020-03-04,4.2,4.37,4.37,4.18,12644963.0,54229751.58
2020-03-05,4.38,4.47,4.49,4.35,16205020.0,71861020.42
2020-03-06,4.43,4.49,4.59,4.4,17342963.0,77974693.13
2020-03-09,4.45,4.34,4.46,4.33,11701295.0,51333621.5
2020-03-10,4.3,4.4,4.48,4.24,12388778.0,53831796.12
2020-03-11,4.42,4.45,4.53,4.38,13907153.0,62172549.12
2020-03-12,4.45,4.39,4.45,4.35,7149603.0,31414111.71
2020-03-13,4.21,4.32,4.35,4.19,8547764.0,36551341.98
2020-03-16,4.36,4.24,4.43,4.21,12549981.0,54428203.24
2020-03-17,4.33,4.33,4.39,4.16,8373579.0,35722746.06
2020-03-18,4.32,4.18,4.38,4.18,9095307.0,39174532.67
2020-03-19,4.24,4.49,4.6,4.24,40267336.0,180761758.01
2020-03-20,4.43,4.61,4.63,4.35,35113038.0,157099776.71
2020-03-23,4.5,4.48,4.92,4.44,28220367.0,129578873.34
2020-03-24,4.56,4.44,4.62,4.35,18299444.0,81541309.94
2020-03-25,4.53,4.53,4.58,4.45,16768794.0,75642292.15
2020-03-26,4.48,4.41,4.5,4.38,12541360.0,55605371.71
2020-03-27,4.47,4.6,4.68,4.43,25637203.0,116998571.23
2020-03-30,4.46,4.66,4.7,4.45,27445895.0,126752733.6
2020-03-31,4.65,4.72,4.78,4.58,26405732.0,123246182.95
2020-04-01,4.67,4.55,4.77,4.48,22892223.0,105516401.59
2020-04-02,4.45,4.47,4.49,4.3,14260268.0,62781919.55
2020-04-03,4.43,4.31,4.47,4.3,12148301.0,53084796.4
2020-04-07,4.37,4.36,4.41,4.33,14907010.0,65251073.37
2020-04-08,4.33,4.36,4.39,4.31,11939758.0,51976899.1
2020-04-09,4.36,4.39,4.45,4.36,11517849.0,50691916.15
2020-04-10,4.39,4.28,4.4,4.25,10563019.0,45427713.3
2020-04-13,4.26,4.3,4.32,4.24,5752838.0,24693378.74
2020-04-14,4.31,4.33,4.34,4.3,4733349.0,20429369.52
2020-04-15,4.34,4.25,4.34,4.22,6152207.0,26317888.53
2020-04-16,4.23,4.26,4.27,4.18,6507466.0,27441845.36
2020-04-17,4.27,4.23,4.27,4.23,5080093.0,21557399.31
2020-04-20,4.23,4.24,4.26,4.2,3143471.0,13291902.38
2020-04-21,4.25,4.2,4.25,4.17,5422087.0,22786054.66
2020-04-22,4.2,4.27,4.28,4.17,5807703.0,24619030.8
2020-04-23,4.25,4.29,4.35,4.25,9457890.0,40566977.12
2020-04-24,4.3,4.19,4.31,4.17,6708432.0,28371512.66
2020-04-27,4.18,4.27,4.3,4.18,6121204.0,26107641.5
2020-04-28,4.25,4.2,4.27,4.07,7245971.0,30239817.16
2020-04-29,4.17,4.21,4.24,4.15,4457276.0,18745143.0
2020-04-30,4.21,4.25,4.28,4.21,6450996.0,27409373.05
2020-05-06,4.22,4.3,4.3,4.18,6398641.0,27170153.77
2020-05-07,4.28,4.28,4.3,4.24,6274239.0,26772416.57
2020-05-08,4.3,4.3,4.33,4.26,7173077.0,30840814.89
2020-05-11,4.3,4.31,4.32,4.29,3360148.0,14455738.07
2020-05-12,4.31,4.33,4.37,4.3,4580386.0,19845031.46
2020-05-13,4.31,4.33,4.34,4.29,3108166.0,13419174.0
2020-05-14,4.31,4.36,4.41,4.29,6491011.0,28236886.03
2020-05-15,4.39,4.34,4.4,4.32,4073546.0,17761927.59
2020-05-18,4.34,4.35,4.38,4.29,3690765.0,16014744.5
2020-05-19,4.36,4.39,4.39,4.33,4862041.0,21229173.0
2020-05-20,4.36,4.32,4.37,4.3,4641098.0,20039735.25
2020-05-21,4.33,4.41,4.48,4.3,10946508.0,48287627.8
2020-05-22,4.41,4.44,4.48,4.33,10551172.0,46423842.28
2020-05-25,4.43,4.58,4.59,4.41,13838004.0,62580396.73
2020-05-26,4.55,4.57,4.59,4.5,7978434.0,36288142.13
2020-05-27,4.56,4.59,4.7,4.51,13071568.0,60164683.24
2020-05-28,4.59,4.52,4.62,4.48,7841210.0,35529027.85
2020-05-29,4.55,4.68,4.74,4.51,16207858.0,75553618.4
2020-06-01,4.71,4.73,4.76,4.64,14098616.0,66305457.38
2020-06-02,4.74,4.95,5.03,4.72,22195330.0,108984813.77
2020-06-03,4.97,5.0,5.16,4.8,21505650.0,106080321.52
2020-06-04,4.97,5.02,5.17,4.88,22747009.0,114315537.87
2020-06-05,5.0,4.79,5.0,4.77,15746903.0,76217155.63
2020-06-08,4.81,4.66,4.81,4.64,10551738.0,49533242.42
2020-06-09,4.67,4.74,4.75,4.64,7520477.0,35392637.12
2020-06-10,4.8,4.83,4.97,4.78,13408471.0,65046418.64
2020-06-11,4.79,4.73,4.86,4.7,10534826.0,50397024.11
2020-06-12,4.65,5.2,5.2,4.64,32353234.0,162576892.0
2020-06-15,5.28,5.46,5.66,5.11,48031559.0,260207586.83
2020-06-16,5.47,5.37,5.53,5.3,29937057.0,161621455.97
2020-06-17,5.39,5.41,5.71,5.35,29813172.0,163800133.49
2020-06-18,5.33,5.25,5.42,5.21,20112156.0,106492071.66
2020-06-19,5.47,5.78,5.78,5.38,19509091.0,109865600.79
2020-06-22,6.11,5.96,6.35,5.87,68401575.0,421130108.44
2020-06-23,5.78,5.5,5.9,5.5,48749646.0,275645981.99
2020-06-24,5.52,5.24,5.55,5.24,27691415.0,148113086.01
2020-06-29,5.34,5.32,5.34,5.18,13408633.0,70546408.51
2020-06-30,5.31,5.34,5.42,5.29,17005555.0,90914608.62
2020-07-01,5.32,5.27,5.35,5.21,16515501.0,87285240.04
2020-07-02,5.31,5.47,5.53,5.23,27462062.0,148366521.95
2020-07-03,5.46,5.41,5.53,5.33,22501126.0,121875009.03
