,open,close,high,low,volume,money
2020-01-02,4.9,4.95,4.96,4.9,8519446.0,42041588.13
2020-01-03,4.95,4.95,4.97,4.92,5094594.0,25188704.0
2020-01-06,4.92,4.91,4.95,4.87,7216817.0,35419635.82
2020-01-07,4.93,4.97,4.97,4.91,5864288.0,29036693.08
2020-01-08,4.97,4.85,4.97,4.83,7910853.0,38639049.41
2020-01-09,4.86,4.9,4.92,4.86,4951144.0,24230304.3
2020-01-10,4.91,4.93,4.94,4.9,5100822.0,25098523.73
2020-01-13,4.95,4.92,4.96,4.87,4894617.0,23968180.42
2020-01-14,4.91,4.89,4.93,4.89,4323416.0,21179739.93
2020-01-15,4.88,4.85,4.9,4.83,3956530.0,19204587.28
2020-01-16,4.86,4.81,4.87,4.81,3301304.0,15959778.44
2020-01-17,4.83,4.78,4.83,4.78,3415381.0,16412864.98
2020-01-20,4.77,4.78,4.8,4.76,3145899.0,15033153.91
2020-01-21,4.79,4.7,4.79,4.7,3951628.0,18699452.0
2020-01-22,4.7,4.73,4.74,4.65,3873470.0,18191129.75
2020-01-23,4.72,4.62,4.72,4.57,6415321.0,29804247.25
2020-02-03,4.16,4.16,4.16,4.16,2193739.0,9118328.0
2020-02-04,3.74,3.95,3.97,3.74,15893195.0,61954583.37
2020-02-05,3.92,4.01,4.05,3.91,8560934.0,34272367.22
2020-02-06,4.01,4.03,4.07,3.97,6191918.0,24903063.96
2020-02-07,4.01,4.06,4.07,3.97,8458790.0,33942726.8
2020-02-10,4.07,4.11,4.12,4.0,5402278.0,22076820.9
2020-02-11,4.13,4.17,4.2,4.1,5321081.0,22116585.88
2020-02-12,4.18,4.21,4.21,4.13,4778145.0,19973001.51
2020-02-13,4.2,4.15,4.22,4.14,4906303.0,20453292.34
2020-02-14,4.17,4.11,4.17,4.09,4901399.0,20181131.96
2020-02-17,4.11,4.23,4.23,4.07,10135811.0,42504693.47
2020-02-18,4.25,4.26,4.29,4.23,5989229.0,25442791.66
2020-02-19,4.24,4.21,4.26,4.2,7139542.0,30198828.27
2020-02-20,4.22,4.27,4.27,4.2,7344657.0,31159190.01
2020-02-21,4.25,4.29,4.32,4.25,9631043.0,41248776.39
2020-02-24,4.28,4.23,4.28,4.21,9111901.0,38592163.67
2020-02-25,4.16,4.12,4.17,4.02,12992148.0,53229244.13
2020-02-26,4.11,4.17,4.24,4.03,12774426.0,53129218.89
2020-02-27,4.17,4.18,4.24,4.16,7653383.0,32044451.54
2020-02-28,4.13,4.02,4.13,4.0,11902458.0,48084631.59
2020-03-02,4.01,4.12,4.13,4.01,8091279.0,33104031.54
2020-03-03,4.16,4.3,4.47,4.14,28096136.0,121435260.74
2020-03-04,4.25,4.31,4.39,4.2,16017648.0,68804495.91
2020-03-05,4.35,4.34,4.36,4.3,13597269.0,58908117.2
2020-03-06,4.31,4.3,4.31,4.26,8030387.0,34422660.66
2020-03-09,4.28,4.21,4.3,4.2,10533974.0,44710717.7
2020-03-10,4.17,4.23,4.23,4.1,11238333.0,46957388.19
2020-03-11,4.23,4.26,4.33,4.23,11170981.0,47942535.82
2020-03-12,4.24,4.14,4.24,4.14,8421102.0,35093607.64
2020-03-13,3.97,4.04,4.08,3.91,8953261.0,35891944.21
2020-03-16,4.09,3.96,4.17,3.93,8163030.0,32883789.15
2020-03-17,3.93,3.95,4.03,3.83,5850559.0,22920959.95
2020-03-18,3.97,3.94,4.16,3.92,8273690.0,33215811.51
2020-03-19,3.9,3.91,3.95,3.83,6546498.0,25446762.63
2020-03-20,3.95,3.96,3.98,3.89,4563614.0,17955961.66
2020-03-23,3.9,3.85,3.92,3.84,4424722.0,17178779.55
2020-03-24,3.91,3.9,3.93,3.85,3332933.0,12981191.11
2020-03-25,3.95,3.99,4.03,3.92,6488499.0,25771042.7
2020-03-26,3.97,3.94,4.01,3.93,3604442.0,14294287.43
2020-03-27,3.97,3.91,3.98,3.91,4751928.0,18767999.44
2020-03-30,3.94,3.83,3.94,3.81,4859936.0,18682941.36
2020-03-31,3.87,3.85,3.91,3.83,3460184.0,13381168.26
2020-04-01,3.84,3.84,3.88,3.83,3248734.0,12513543.08
